	Education	Marital_Status	Income	Recency	Complain	Response	Age	Kids	MntTotal	NumTotal	TotalAccepted	AvgWeb	YearsACustomer	Frequency
1943	0	0	72570.0	67	0	0	39	0	1089	23	0	4.0	9	23
1944	0	0	34529.0	94	0	0	47	1	162	9	0	0.29	11	9
1945	0	1	70792.0	82	0	0	72	0	1272	19	0	1.0	10	19
1946	0	0	63211.0	3	0	1	41	0	1173	20	0	1.5	11	20
1947	0	0	83891.0	24	0	0	49	1	816	22	0	4.0	9	22
1948	0	1	36065.0	54	0	0	55	2	74	9	0	0.38	10	9
1949	0	0	39898.0	20	0	0	69	1	134	9	0	0.43	10	9
1950	0	1	51141.0	96	0	0	83	0	157	9	0	0.6	10	9
1951	0	0	56939.0	19	0	0	47	1	561	18	0	1.0	10	18
1952	0	1	80872.0	60	0	0	72	0	1336	19	0	4.0	9	19
1953	0	0	72335.0	2	0	1	47	0	2092	23	0	1.25	11	23
1954	0	1	61798.0	13	0	0	59	0	463	16	0	1.0	10	16
1955	0	1	76842.0	37	0	0	73	0	1130	17	0	0.0	9	17
1956	0	0	29478.0	59	0	0	47	1	20	5	0	0.17	9	5
1957	0	1	46998.0	55	0	0	67	1	377	18	1	0.71	11	18
1958	0	1	96843.0	60	0	1	33	0	1544	28	1	3.0	10	28
1959	0	1	56551.0	48	0	0	73	2	138	10	0	0.5	9	10
1960	0	0	70053.0	38	0	0	58	1	1012	26	0	1.6	10	26
1961	0	1	71670.0	8	0	1	61	0	1766	15	3	0.83	10	15
1962	0	0	44359.0	19	0	0	45	2	45	9	0	0.67	9	9
1963	0	1	40887.0	32	0	1	71	2	161	10	0	0.33	10	10
1964	0	1	48877.0	27	0	0	57	1	144	8	0	0.43	9	8
1965	0	0	74485.0	58	0	0	76	0	1734	26	0	2.0	10	26
1966	0	0	64474.0	59	0	0	51	1	823	22	0	1.6	10	22
1967	0	0	77226.0	29	0	0	60	1	1138	28	0	2.0	9	28
1968	0	1	72643.0	60	0	1	74	0	1429	21	1	1.5	10	21
1969	0	0	85738.0	41	0	0	45	0	1371	21	2	3.0	9	21
1970	0	1	55686.0	27	0	0	57	1	982	16	1	1.5	10	16
1971	0	1	39062.0	28	0	0	40	1	44	5	1	0.25	9	5
1972	0	0	34600.0	8	0	1	52	2	318	17	0	0.62	10	17
1973	0	0	40794.0	18	0	0	48	1	434	16	0	0.86	10	16
1974	0	0	54690.0	76	0	0	52	2	198	12	0	1.0	10	12
1975	0	0	4428.0	0	0	0	54	1	359	25	0	25.0	10	25
1976	0	0	32632.0	32	0	0	60	0	576	18	0	0.8	11	18
1977	0	1	38236.0	2	0	0	55	2	88	11	0	0.43	10	11
1978	0	0	36781.0	16	0	1	44	1	63	6	0	0.25	9	6
1979	0	1	31385.0	56	0	1	39	1	27	4	1	0.12	11	4
1980	0	0	24570.0	97	0	0	39	1	193	11	0	0.44	10	11
1981	0	1	25509.0	15	0	1	49	1	101	9	0	0.33	11	9
1982	0	0	94642.0	35	0	0	72	0	2211	21	2	5.0	9	21
1983	0	0	58646.0	3	0	0	61	1	140	8	0	0.5	10	8
1984	0	1	53201.0	49	0	0	48	2	415	22	0	0.86	10	22
1985	0	0	21994.0	4	0	0	66	1	22	4	0	0.0	11	4
1986	0	0	57113.0	45	0	0	45	2	263	16	0	0.57	10	16
1987	0	0	51373.0	37	0	0	32	0	393	12	0	0.75	10	12
1988	0	0	23477.0	39	0	0	37	1	147	10	0	0.38	10	10
1989	0	0	58116.0	38	0	0	67	1	443	16	0	1.5	9	16
1990	0	1	72968.0	8	0	1	60	0	1958	19	1	1.67	10	19
1991	0	0	39791.0	89	0	0	52	1	174	10	0	0.43	10	10
1992	0	1	91712.0	47	0	1	76	0	2217	27	1	3.0	10	27
1993	0	1	94472.0	75	0	0	65	1	1691	16	2	1.0	9	16
1994	0	0	13672.0	86	0	0	63	2	25	6	0	0.12	10	6
1995	0	0	96547.0	4	0	1	43	0	809	21	3	3.5	9	21
1996	0	0	79205.0	73	0	1	48	0	895	16	1	1.5	11	16
1997	0	0	56559.0	46	0	0	48	1	484	18	0	1.0	11	18
1998	0	0	32644.0	38	0	0	50	1	413	18	1	0.88	10	18
1999	0	1	67506.0	73	0	0	43	1	331	12	0	1.33	9	12
2000	0	1	24206.0	66	0	0	53	1	25	5	0	0.17	10	5
2001	0	1	28420.0	36	0	0	56	1	13	4	0	0.17	10	4
2002	0	0	22979.0	29	0	1	53	1	115	10	0	0.38	11	10
2003	0	1	33279.0	29	0	0	57	0	16	4	0	0.0	9	4
2004	0	1	46423.0	6	0	0	51	2	92	9	0	0.29	10	9
2005	0	0	30368.0	97	0	0	46	1	52	7	0	0.25	10	7
2006	0	0	63684.0	61	0	0	53	1	1464	23	0	1.6	11	23
2007	0	1	41638.0	68	0	0	59	1	441	17	1	0.62	10	17
2008	0	1	68805.0	73	0	0	64	1	283	12	0	1.5	10	12
2009	0	0	65814.0	90	0	0	57	1	747	23	0	1.6	9	23
2010	0	1	71964.0	81	0	0	65	0	1870	17	0	1.67	10	17
2011	0	1	39146.0	1	0	0	37	1	165	11	0	0.5	10	11
2012	0	0	96876.0	79	0	1	46	0	1941	24	3	3.5	10	24
2013	1	0	34445.0	92	0	0	42	0	839	27	0	1.22	10	27
2014	0	1	68281.0	31	0	1	65	0	1655	25	0	0.4	11	25
2015	0	0	37284.0	46	0	0	48	2	23	4	0	0.0	10	4
2016	0	0	36790.0	14	0	1	40	0	66	6	0	0.22	10	6
2017	0	0	27943.0	89	0	0	56	2	37	8	0	0.25	10	8
2018	0	1	22263.0	31	1	0	72	2	21	6	0	0.17	9	6
2019	0	0	30261.0	75	0	0	51	3	22	4	0	0.0	11	4
2020	0	0	28587.0	42	0	0	45	1	78	9	0	0.33	9	9
2021	0	0	43815.0	53	0	0	41	1	79	6	0	0.33	10	6
2022	0	0	48195.0	53	0	0	67	2	265	17	0	0.67	9	17
2023	0	0	77027.0	23	0	0	71	1	1175	19	0	2.0	9	19
2024	0	0	71322.0	57	0	0	58	1	1305	28	0	2.0	10	28
2025	0	0	32765.0	49	0	0	44	1	46	8	0	0.4	9	8
2026	0	0	29672.0	6	0	0	58	2	25	4	0	0.0	10	4
2027	0	1	23272.0	29	0	0	70	0	46	5	0	0.25	10	5
2028	0	0	49912.0	5	0	1	74	1	874	26	1	1.25	11	26
2029	0	0	7500.0	98	0	0	38	1	100	10	0	0.22	11	10
2030	0	1	68117.0	80	0	1	76	1	930	25	1	1.83	10	25
2031	0	0	67225.0	4	0	0	68	1	868	23	0	1.4	10	23
2032	0	0	17649.0	70	0	0	47	1	45	9	0	0.38	10	9
2033	0	0	55914.0	32	0	0	48	1	1260	29	0	1.57	10	29
2034	0	0	40059.0	82	0	0	39	1	414	12	1	0.75	10	12
2035	0	0	60905.0	27	0	0	73	1	392	15	0	1.5	10	15
2036	0	0	75330.0	94	0	0	46	2	1109	29	0	1.67	11	29
2037	0	1	60689.0	23	0	0	72	1	639	22	0	1.33	10	22
2038	0	0	38680.0	97	0	0	39	1	79	6	0	0.29	10	6
2039	0	0	61416.0	25	0	0	41	0	1665	24	1	1.67	10	24
2040	0	1	49767.0	92	0	0	32	0	692	18	0	1.25	10	18
2041	0	1	83273.0	98	0	0	53	3	1392	29	0	0.57	11	29
2042	0	0	29009.0	19	0	0	42	1	44	7	0	0.33	10	7
2043	0	0	45057.0	80	0	0	44	1	50	6	0	0.4	10	6
2044	0	0	37150.0	80	0	0	52	1	467	21	0	0.57	11	21
2045	0	1	43020.0	79	0	0	53	1	223	12	0	0.67	10	12
2046	0	0	53154.0	50	0	0	64	1	158	9	0	0.75	9	9
2047	0	0	65308.0	60	0	0	50	0	1211	28	2	1.75	10	28
2048	0	1	76467.0	44	0	1	53	1	1575	14	0	0.33	11	14
2049	0	0	81044.0	0	0	0	76	0	1208	22	0	5.0	10	22
2050	0	0	32871.0	28	0	0	72	2	43	5	0	0.25	10	5
2051	0	1	55801.0	35	0	0	48	2	527	21	1	1.0	10	21
2052	0	1	76320.0	49	0	0	64	1	932	15	0	3.0	9	15
2053	0	1	36927.0	46	0	0	68	2	71	8	0	0.38	9	8
2054	0	0	48794.0	97	0	0	70	2	54	5	0	0.25	9	5
2055	0	1	23478.0	51	0	0	58	0	129	7	0	0.38	10	7
2056	0	1	71128.0	80	0	0	50	1	1615	27	0	0.29	11	27
2057	0	1	70179.0	10	0	0	47	1	1034	26	0	1.4	10	26
2058	0	0	59462.0	29	0	0	73	1	1088	25	0	1.29	10	25
2059	0	0	51381.5	52	0	0	54	2	721	25	0	1.33	10	25
2060	0	0	38361.0	74	0	0	54	1	137	10	0	0.43	10	10
2061	0	1	51381.5	82	0	0	42	1	47	8	0	0.5	10	8
2062	0	0	70038.0	54	0	0	41	0	1244	17	0	2.0	10	17
2063	0	0	42554.0	93	0	0	45	2	41	7	0	0.5	10	7
2064	0	0	67445.0	63	0	0	49	1	1174	32	0	1.5	11	32
2065	0	1	67046.0	92	0	0	72	1	993	15	0	2.0	10	15
2066	0	0	42192.0	40	0	0	75	0	100	7	0	0.5	10	7
2067	0	0	77610.0	70	0	0	71	1	1680	17	0	0.57	11	17
2068	0	0	31761.0	96	0	0	39	1	98	9	0	0.6	9	9
2069	0	0	34350.0	81	0	0	44	1	48	5	0	0.14	10	5
2070	0	0	54591.0	63	0	0	74	1	519	19	0	1.2	10	19
2071	0	0	71866.0	85	0	0	67	1	715	20	0	2.0	10	20
2072	0	0	25293.0	51	0	0	54	1	37	5	0	0.12	10	5
2073	0	1	42000.0	23	0	1	36	0	653	20	0	1.0	10	20
2074	0	0	69520.0	95	0	0	40	0	1455	21	0	1.8	10	21
2075	0	1	64713.0	11	0	1	53	1	602	19	0	1.25	9	19
2076	0	0	27889.0	42	0	0	46	1	26	5	0	0.17	10	5
2077	1	1	22123.0	77	0	0	63	0	102	7	0	0.4	9	7
2078	0	0	51381.5	82	0	0	52	2	97	10	0	0.25	10	10
2079	0	0	51381.5	83	0	0	69	1	207	11	0	0.67	10	11
2080	0	0	27803.0	40	0	0	50	1	176	9	0	0.38	11	9
2081	0	1	51381.5	95	0	0	68	1	450	15	0	0.86	10	15
2082	0	0	51651.0	32	0	0	63	1	433	17	0	0.75	11	17
2083	0	0	68487.0	48	0	0	35	0	1366	30	0	2.25	10	30
2084	0	1	51381.5	75	0	1	80	0	1564	22	1	5.0	10	22
2085	0	0	56796.0	24	0	0	54	1	1001	27	0	1.14	10	27
2086	0	0	87000.0	61	0	0	31	0	961	18	0	2.0	11	18
2087	0	0	79823.0	6	0	0	64	1	1518	23	1	3.0	9	23
2088	0	1	30828.0	16	0	0	43	1	56	8	0	0.33	10	8
2089	0	0	34109.0	39	0	0	52	1	22	4	0	0.0	10	4
2090	0	1	53367.0	2	0	1	49	2	400	21	0	0.71	10	21
2091	1	0	22390.0	49	0	0	54	0	26	4	0	0.14	10	4
2092	0	0	71322.0	31	0	0	47	1	350	13	0	2.0	9	13
2093	0	1	79244.0	58	0	1	30	0	1216	22	2	4.0	11	22
2094	0	0	49912.0	5	0	1	74	1	874	26	1	1.25	11	26
2095	0	0	48699.0	90	0	0	73	2	40	5	0	0.2	10	5
2096	0	0	80144.0	47	0	0	48	0	1367	19	0	3.0	10	19
2097	0	1	54252.0	25	0	0	67	2	264	15	0	0.67	10	15
2098	0	0	81929.0	60	0	1	47	1	2053	20	2	0.67	11	20
2099	0	0	76068.0	67	0	0	48	1	1376	10	2	0.33	11	10
2100	0	0	53204.0	40	0	0	47	2	45	5	0	0.25	9	5
2101	0	0	67911.0	63	0	0	74	1	976	27	0	2.0	9	27
2102	0	0	14796.0	1	0	1	39	1	51	6	0	0.11	11	6
2103	0	0	78128.0	89	0	0	49	1	1264	20	2	2.67	9	20
2104	1	0	14188.0	40	0	0	51	0	75	7	0	0.33	10	7
2105	1	0	20425.0	5	0	0	37	1	57	7	0	0.29	11	7
2106	0	0	58646.0	3	0	0	61	1	140	8	0	0.5	10	8
2107	0	1	72967.0	1	0	1	53	1	497	19	1	1.4	11	19
2108	0	0	48150.0	24	0	0	74	1	266	13	0	0.71	10	13
2109	0	1	82332.0	89	0	1	62	0	2006	21	1	2.5	11	21
2110	0	1	58275.0	48	0	0	68	2	615	23	0	1.14	10	23
2111	0	0	44953.0	31	0	0	42	0	1021	24	1	1.17	11	24
2112	0	0	34587.0	68	0	0	70	2	22	6	0	0.25	9	6
2113	0	0	43018.0	46	0	0	49	1	133	7	0	0.4	10	7
2114	0	0	45736.0	92	0	0	69	1	437	19	0	1.0	10	19
2115	0	0	66476.0	80	0	0	54	1	1013	26	0	1.5	10	26
2116	0	0	27733.0	16	0	0	42	1	57	7	0	0.29	10	7
2117	0	0	69805.0	50	0	0	71	1	1038	27	0	3.0	9	27
2118	0	1	72217.0	93	0	0	61	0	1573	22	0	1.5	10	22
2119	0	1	25818.0	51	0	0	52	1	28	4	0	0.0	11	4
2120	0	0	37509.0	24	0	0	47	1	123	9	0	0.43	11	9
2121	0	0	25176.0	79	0	0	47	2	13	4	0	0.14	10	4
2122	0	0	43586.0	26	0	0	43	1	132	10	0	0.38	11	10
2123	0	0	53230.0	86	0	0	67	1	732	23	0	1.0	11	23
2124	0	0	50116.0	68	0	0	66	2	66	7	1	0.2	9	7
2125	0	0	84906.0	98	0	0	51	0	1631	24	3	2.5	10	24
2126	0	0	61286.0	34	0	0	57	1	608	18	0	1.4	10	18
2127	0	0	82333.0	60	0	1	37	0	1822	18	1	2.0	10	18
2128	0	0	65220.0	3	0	1	58	0	1282	23	0	1.33	11	23
2129	0	0	33590.0	65	0	0	49	3	8	4	0	0.14	10	4
2130	0	1	30992.0	83	0	0	47	1	43	5	0	0.14	10	5
2131	0	1	72309.0	64	0	1	47	0	1931	20	1	1.67	10	20
2132	0	0	156924.0	85	0	0	74	0	8	0	0	0.0	10	0
2133	1	0	16005.0	69	0	0	43	1	103	8	0	0.25	11	8
2134	0	1	65487.0	48	0	0	66	0	1169	17	0	1.5	9	17
2135	0	0	58692.0	21	0	0	58	1	395	15	0	1.14	9	15
2136	0	1	40590.0	30	0	0	54	2	258	15	1	0.5	10	15
2137	0	1	20587.0	39	0	0	53	1	25	5	0	0.14	9	5
2138	0	1	62637.0	76	0	0	69	1	185	10	0	1.0	9	10
2139	0	1	29435.0	11	0	1	57	2	180	11	0	0.33	11	11
2140	0	1	19346.0	26	0	0	49	1	22	5	0	0.12	9	5
2141	0	0	35788.0	34	0	0	52	2	44	7	0	0.33	9	7
2142	0	1	36997.0	72	0	0	55	2	94	12	0	0.4	10	12
2143	0	0	23539.0	13	0	0	66	0	81	7	0	0.33	9	7
2144	0	1	65333.0	58	0	0	50	1	798	28	2	1.5	9	28
2145	0	1	78499.0	12	0	1	66	0	1334	19	1	2.75	10	19
2146	0	0	29732.0	23	0	0	52	1	38	5	0	0.22	9	5
2147	0	0	41275.0	33	0	0	63	3	61	11	0	0.6	9	11
2148	0	0	63516.0	30	0	0	50	2	300	16	0	0.8	10	16
2149	0	0	42769.0	15	0	0	61	1	88	8	0	0.25	10	8
2150	0	0	49572.0	25	0	0	65	2	54	7	0	0.29	10	7
2151	0	0	69209.0	4	0	0	51	0	1782	16	1	1.25	11	16
2152	0	0	17148.0	80	0	0	47	1	68	11	0	0.38	9	11
2153	0	1	40590.0	30	0	0	54	2	258	15	1	0.5	10	15
2154	0	0	30560.0	6	0	0	47	1	31	5	0	0.14	10	5
2155	0	0	32146.0	16	0	0	40	1	66	8	0	0.33	9	8
2156	0	1	41713.0	57	0	0	59	2	174	13	0	0.5	9	13
2157	0	0	34176.0	9	0	0	48	1	28	5	0	0.33	9	5
2158	0	0	58482.0	59	0	0	68	1	731	22	1	1.17	9	22
2159	0	1	59686.0	78	0	0	58	1	274	12	0	1.0	9	12
2160	0	0	60896.0	90	0	1	59	1	1701	26	0	1.5	11	26
2161	0	0	62994.0	74	0	0	43	1	312	13	0	1.0	9	13
2162	0	0	47320.0	10	0	0	66	1	414	20	0	0.83	10	20
2163	0	1	74859.0	63	0	0	74	0	1565	23	1	2.0	10	23
2164	1	1	15253.0	13	0	0	31	1	29	6	0	0.14	10	6
2165	0	1	31560.0	98	0	0	49	1	94	8	0	0.25	10	8
2166	0	1	72071.0	4	0	0	69	1	1338	20	0	2.5	10	20
2167	0	1	91172.0	94	0	1	33	0	1092	14	4	1.33	10	14
2168	0	0	90000.0	91	0	0	39	0	1479	18	3	4.0	10	18
2169	0	1	41967.0	66	0	0	42	2	54	5	0	0.25	10	5
2170	0	1	69263.0	14	0	0	58	1	568	18	1	1.5	9	18
2171	0	1	65706.0	77	0	1	53	0	1199	27	3	1.57	10	27
2172	0	0	60934.0	41	0	0	48	1	873	23	0	1.5	9	23
2173	0	0	71965.0	21	0	0	72	1	1213	17	0	2.0	10	17
2174	0	0	65210.0	25	0	0	68	1	731	22	2	1.5	9	22
2175	0	0	79174.0	2	0	1	48	0	2043	19	2	2.5	10	19
2176	0	1	81380.0	51	0	0	56	0	1893	17	0	2.0	11	17
2177	0	1	48432.0	3	0	0	50	1	424	19	0	0.88	11	19
2178	0	0	52914.0	32	0	0	52	1	575	15	1	1.0	10	15
2179	0	0	38946.0	84	0	0	68	1	257	12	0	0.6	10	12
2180	0	0	26067.0	49	0	0	49	1	56	9	0	0.38	10	9
2181	0	0	44325.0	69	0	0	51	1	542	21	1	1.0	10	21
2182	0	0	42523.0	96	0	0	59	0	125	7	0	0.5	9	7
2183	1	1	26487.0	23	0	0	45	1	69	9	0	0.4	10	9
2184	0	0	53233.0	18	0	0	66	1	40	5	0	0.25	9	5
2185	0	0	67716.0	8	0	0	63	1	1016	28	1	1.4	10	28
2186	0	0	76234.0	21	0	0	51	1	907	23	1	2.67	9	23
2187	0	0	84117.0	60	0	0	67	0	1566	24	1	3.5	9	24
2188	0	0	65487.0	48	0	0	66	0	1169	17	0	1.5	9	17
2189	1	0	25224.0	36	0	0	51	1	46	7	0	0.33	9	7
2190	0	1	89616.0	36	0	1	40	0	1644	25	0	3.5	10	25
2191	0	1	40851.0	63	0	0	52	2	59	5	0	0.14	10	5
2192	0	0	27469.0	2	0	0	76	0	17	4	0	0.0	11	4
2193	0	0	82347.0	38	0	1	66	0	1853	25	2	2.33	11	25
2194	0	0	73803.0	61	0	1	66	1	1528	22	1	1.5	11	22
2195	0	1	8820.0	52	0	0	71	2	35	10	0	0.38	10	10
2196	0	1	43322.0	25	0	0	49	0	141	8	0	0.43	9	8
2197	0	0	55593.0	63	0	0	50	1	546	17	1	1.0	10	17
2198	0	0	50501.0	10	0	1	69	2	500	20	1	0.83	10	20
2199	0	0	37085.0	65	0	0	48	2	61	10	0	0.38	9	10
2200	1	1	16185.0	71	0	0	33	1	106	8	0	0.25	10	8
2201	0	1	57731.0	0	0	0	54	1	704	26	0	1.33	11	26
2202	0	1	48432.0	3	0	1	50	1	424	19	0	0.88	11	19
2203	0	0	73807.0	88	0	0	45	1	849	23	0	2.5	10	23
2204	0	0	18929.0	15	0	0	33	0	85	6	0	0.17	10	6
2205	0	1	35893.0	80	0	0	55	2	199	15	0	0.38	11	15
2206	0	0	61014.0	17	0	0	43	1	1147	20	0	1.29	11	20
2207	0	0	32144.0	76	0	0	69	2	54	10	1	0.29	9	10
2208	1	0	14918.0	52	0	0	60	1	43	5	0	0.17	11	5
2209	0	1	45146.0	28	0	0	60	2	53	6	0	0.25	10	6
2210	0	1	41769.0	31	0	0	68	1	521	22	0	1.0	10	22
2211	0	0	88325.0	42	0	0	42	0	1623	18	0	3.0	9	18
2212	0	1	38054.0	24	0	0	73	2	45	7	0	0.29	9	7
2213	0	1	80617.0	42	0	0	28	0	1435	19	0	2.0	11	19
2214	0	0	5305.0	12	0	0	47	1	32	1	0	0.08	10	1
2215	0	0	36807.0	88	0	0	69	2	16	4	0	0.17	11	4
2216	0	0	28427.0	67	0	0	40	1	52	7	0	0.25	10	7
2217	0	1	82032.0	54	0	0	75	0	1234	17	0	4.0	9	17
2218	0	0	22775.0	40	0	0	45	1	15	4	0	0.12	10	4
2219	0	0	40101.0	73	0	0	38	1	415	17	0	0.86	11	17
2220	0	0	58025.0	81	0	0	44	1	470	18	0	0.75	10	18
2221	0	1	75777.0	12	0	1	41	0	1438	21	2	3.0	10	21
2222	0	0	7500.0	7	0	0	44	1	53	11	0	0.43	10	11
2223	0	0	33562.0	33	0	0	60	3	51	9	0	0.5	9	9
2224	0	1	57642.0	24	0	0	53	1	679	22	1	1.75	9	22
2225	0	0	58554.0	55	0	0	55	2	586	22	0	1.14	11	22
2226	0	0	63777.0	87	0	0	44	2	653	26	0	1.38	10	26
2227	0	1	57967.0	39	0	0	61	1	468	19	0	0.8	10	19
2228	0	0	51381.5	53	0	0	45	0	1679	1	1	0.0	11	1
2229	0	0	24434.0	9	0	0	51	2	50	7	0	0.29	9	7
2230	0	1	11012.0	82	0	0	39	1	84	9	1	0.33	10	9
2231	0	1	44802.0	71	0	0	53	0	1049	27	0	1.12	11	27
2232	0	1	26816.0	50	0	0	37	0	22	4	0	0.0	11	4
2233	0	0	666666.0	23	0	0	46	1	62	11	0	0.5	10	11
2234	0	0	34421.0	81	0	0	49	1	30	4	0	0.14	10	4
2235	0	0	61223.0	46	0	0	56	1	1341	18	0	1.8	10	18
2236	0	0	64014.0	56	0	0	77	3	444	22	1	1.14	9	22
2237	0	1	56981.0	91	0	0	42	0	1241	19	1	0.33	9	19
2238	0	0	69245.0	8	0	0	67	1	843	23	0	2.0	9	23
2239	0	0	52869.0	40	0	1	69	2	172	11	0	0.43	11	11
